"";"leto";"spol";"starostne.skupine";"izobrazba";"stevilo.umrlih.izobrazba";"stan";"stevilo.umrlih.stan"
"1770";2012;"Z";"75-79";"OS";"549";"vdovec/vdova";708
"1771";2012;"Z";"75-79";"OS";"549";"razvezan/a";111
"1772";2012;"Z";"75-79";"OS";"549";"samski/a";120
"1773";2012;"Z";"75-79";"SS";"367";"porocen/a";371
"1774";2012;"Z";"75-79";"SS";"367";"vdovec/vdova";708
"1775";2012;"Z";"75-79";"SS";"367";"razvezan/a";111
"1776";2012;"Z";"75-79";"SS";"367";"samski/a";120
"1777";2012;"Z";"75-79";"VS";"43";"porocen/a";371
"1778";2012;"Z";"75-79";"VS";"43";"vdovec/vdova";708
"1779";2012;"Z";"75-79";"VS";"43";"razvezan/a";111
"1780";2012;"Z";"75-79";"VS";"43";"samski/a";120
"1781";2012;"Z";"75-79";"neznano";"0";"porocen/a";371
"1782";2012;"Z";"75-79";"neznano";"0";"vdovec/vdova";708
"1783";2012;"Z";"75-79";"neznano";"0";"razvezan/a";111
"1784";2012;"Z";"75-79";"neznano";"0";"samski/a";120
"1785";2012;"Z";"80-84";"brez";"585";"porocen/a";330
"1786";2012;"Z";"80-84";"brez";"585";"vdovec/vdova";1397
"1787";2012;"Z";"80-84";"brez";"585";"samski/a";196
"1788";2012;"Z";"80-84";"brez";"585";"razvezan/a";163
"1789";2012;"Z";"80-84";"OS";"924";"porocen/a";330
"1790";2012;"Z";"80-84";"OS";"924";"vdovec/vdova";1397
"1791";2012;"Z";"80-84";"OS";"924";"samski/a";196
"1792";2012;"Z";"80-84";"OS";"924";"razvezan/a";163
"1793";2012;"Z";"80-84";"SS";"504";"porocen/a";330
"1794";2012;"Z";"80-84";"SS";"504";"vdovec/vdova";1397
"1795";2012;"Z";"80-84";"SS";"504";"samski/a";196
"1796";2012;"Z";"80-84";"SS";"504";"razvezan/a";163
"1797";2012;"Z";"80-84";"VS";"73";"porocen/a";330
"1798";2012;"Z";"80-84";"VS";"73";"vdovec/vdova";1397
"1799";2012;"Z";"80-84";"VS";"73";"samski/a";196
"1800";2012;"Z";"80-84";"VS";"73";"razvezan/a";163
"1801";2012;"Z";"80-84";"neznano";"0";"porocen/a";330
"1802";2012;"Z";"80-84";"neznano";"0";"vdovec/vdova";1397
"1803";2012;"Z";"80-84";"neznano";"0";"samski/a";196
"1804";2012;"Z";"80-84";"neznano";"0";"razvezan/a";163
"1805";2012;"Z";"85+";"brez";"818";"porocen/a";279
"1806";2012;"Z";"85+";"brez";"818";"samski/a";466
"1807";2012;"Z";"85+";"brez";"818";"razvezan/a";225
"1808";2012;"Z";"85+";"brez";"818";"vdovec/vdova";3079
"1809";2012;"Z";"85+";"OS";"2044";"porocen/a";279
"1810";2012;"Z";"85+";"OS";"2044";"samski/a";466
"1811";2012;"Z";"85+";"OS";"2044";"razvezan/a";225
"1812";2012;"Z";"85+";"OS";"2044";"vdovec/vdova";3079
"1813";2012;"Z";"85+";"SS";"1042";"porocen/a";279
"1814";2012;"Z";"85+";"SS";"1042";"samski/a";466
"1815";2012;"Z";"85+";"SS";"1042";"razvezan/a";225
"1816";2012;"Z";"85+";"SS";"1042";"vdovec/vdova";3079
"1817";2012;"Z";"85+";"VS";"145";"porocen/a";279
"1818";2012;"Z";"85+";"VS";"145";"samski/a";466
"1819";2012;"Z";"85+";"VS";"145";"razvezan/a";225
"1820";2012;"Z";"85+";"VS";"145";"vdovec/vdova";3079
"1821";2012;"Z";"85+";"neznano";"0";"porocen/a";279
"1822";2012;"Z";"85+";"neznano";"0";"samski/a";466
"1823";2012;"Z";"85+";"neznano";"0";"razvezan/a";225
"1824";2012;"Z";"85+";"neznano";"0";"vdovec/vdova";3079
"1825";2013;"M";"0-15";"ni.podatka";"ni.podatka";"samski/a";49
"1826";2013;"M";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"1827";2013;"M";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"1828";2013;"M";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"1829";2013;"M";"15-19";"brez";"0";"samski/a";18
"1830";2013;"M";"15-19";"brez";"0";"razvezan/a";0
"1831";2013;"M";"15-19";"brez";"0";"vdovec/vdova";0
"1832";2013;"M";"15-19";"brez";"0";"porocen/a";0
"1833";2013;"M";"15-19";"OS";"18";"samski/a";18
"1834";2013;"M";"15-19";"OS";"18";"razvezan/a";0
"1835";2013;"M";"15-19";"OS";"18";"vdovec/vdova";0
"1836";2013;"M";"15-19";"OS";"18";"porocen/a";0
"1837";2013;"M";"15-19";"SS";"0";"samski/a";18
"1838";2013;"M";"15-19";"SS";"0";"razvezan/a";0
"1839";2013;"M";"15-19";"SS";"0";"vdovec/vdova";0
"1840";2013;"M";"15-19";"SS";"0";"porocen/a";0
"1841";2013;"M";"15-19";"VS";"0";"samski/a";18
"1842";2013;"M";"15-19";"VS";"0";"razvezan/a";0
"1843";2013;"M";"15-19";"VS";"0";"vdovec/vdova";0
"1844";2013;"M";"15-19";"VS";"0";"porocen/a";0
"1845";2013;"M";"15-19";"neznano";"0";"samski/a";18
"1846";2013;"M";"15-19";"neznano";"0";"razvezan/a";0
"1847";2013;"M";"15-19";"neznano";"0";"vdovec/vdova";0
"1848";2013;"M";"15-19";"neznano";"0";"porocen/a";0
"1849";2013;"M";"20-24";"brez";"2";"razvezan/a";0
"1850";2013;"M";"20-24";"brez";"2";"samski/a";46
"1851";2013;"M";"20-24";"brez";"2";"porocen/a";0
"1852";2013;"M";"20-24";"brez";"2";"vdovec/vdova";0
"1853";2013;"M";"20-24";"OS";"11";"razvezan/a";0
"1854";2013;"M";"20-24";"OS";"11";"samski/a";46
"1855";2013;"M";"20-24";"OS";"11";"porocen/a";0
"1856";2013;"M";"20-24";"OS";"11";"vdovec/vdova";0
"1857";2013;"M";"20-24";"SS";"32";"razvezan/a";0
"1858";2013;"M";"20-24";"SS";"32";"samski/a";46
"1859";2013;"M";"20-24";"SS";"32";"porocen/a";0
"1860";2013;"M";"20-24";"SS";"32";"vdovec/vdova";0
"1861";2013;"M";"20-24";"VS";"1";"razvezan/a";0
"1862";2013;"M";"20-24";"VS";"1";"samski/a";46
"1863";2013;"M";"20-24";"VS";"1";"porocen/a";0
"1864";2013;"M";"20-24";"VS";"1";"vdovec/vdova";0
"1865";2013;"M";"20-24";"neznano";"0";"razvezan/a";0
"1866";2013;"M";"20-24";"neznano";"0";"samski/a";46
"1867";2013;"M";"20-24";"neznano";"0";"porocen/a";0
"1868";2013;"M";"20-24";"neznano";"0";"vdovec/vdova";0
"1869";2013;"M";"25-29";"brez";"4";"razvezan/a";0
"1870";2013;"M";"25-29";"brez";"4";"vdovec/vdova";0
"1871";2013;"M";"25-29";"brez";"4";"porocen/a";1
"1872";2013;"M";"25-29";"brez";"4";"samski/a";54
"1873";2013;"M";"25-29";"OS";"9";"razvezan/a";0
"1874";2013;"M";"25-29";"OS";"9";"vdovec/vdova";0
"1875";2013;"M";"25-29";"OS";"9";"porocen/a";1
"1876";2013;"M";"25-29";"OS";"9";"samski/a";54
"1877";2013;"M";"25-29";"SS";"36";"razvezan/a";0
"1878";2013;"M";"25-29";"SS";"36";"vdovec/vdova";0
"1879";2013;"M";"25-29";"SS";"36";"porocen/a";1
"1880";2013;"M";"25-29";"SS";"36";"samski/a";54
"1881";2013;"M";"25-29";"VS";"6";"razvezan/a";0
"1882";2013;"M";"25-29";"VS";"6";"vdovec/vdova";0
"1883";2013;"M";"25-29";"VS";"6";"porocen/a";1
"1884";2013;"M";"25-29";"VS";"6";"samski/a";54
"1885";2013;"M";"25-29";"neznano";"0";"razvezan/a";0
"1886";2013;"M";"25-29";"neznano";"0";"vdovec/vdova";0
"1887";2013;"M";"25-29";"neznano";"0";"porocen/a";1
"1888";2013;"M";"25-29";"neznano";"0";"samski/a";54
"1889";2013;"M";"30-34";"brez";"0";"samski/a";50
"1890";2013;"M";"30-34";"brez";"0";"porocen/a";12
"1891";2013;"M";"30-34";"brez";"0";"vdovec/vdova";1
"1892";2013;"M";"30-34";"brez";"0";"razvezan/a";0
"1893";2013;"M";"30-34";"OS";"12";"samski/a";50
"1894";2013;"M";"30-34";"OS";"12";"porocen/a";12
"1895";2013;"M";"30-34";"OS";"12";"vdovec/vdova";1
"1896";2013;"M";"30-34";"OS";"12";"razvezan/a";0
"1897";2013;"M";"30-34";"SS";"42";"samski/a";50
"1898";2013;"M";"30-34";"SS";"42";"porocen/a";12
"1899";2013;"M";"30-34";"SS";"42";"vdovec/vdova";1
"1900";2013;"M";"30-34";"SS";"42";"razvezan/a";0
"1901";2013;"M";"30-34";"VS";"9";"samski/a";50
"1902";2013;"M";"30-34";"VS";"9";"porocen/a";12
"1903";2013;"M";"30-34";"VS";"9";"vdovec/vdova";1
"1904";2013;"M";"30-34";"VS";"9";"razvezan/a";0
"1905";2013;"M";"30-34";"neznano";"0";"samski/a";50
"1906";2013;"M";"30-34";"neznano";"0";"porocen/a";12
"1907";2013;"M";"30-34";"neznano";"0";"vdovec/vdova";1
"1908";2013;"M";"30-34";"neznano";"0";"razvezan/a";0
"1909";2013;"M";"35-39";"brez";"4";"porocen/a";16
"1910";2013;"M";"35-39";"brez";"4";"samski/a";78
"1911";2013;"M";"35-39";"brez";"4";"vdovec/vdova";0
"1912";2013;"M";"35-39";"brez";"4";"razvezan/a";3
"1913";2013;"M";"35-39";"OS";"19";"porocen/a";16
"1914";2013;"M";"35-39";"OS";"19";"samski/a";78
"1915";2013;"M";"35-39";"OS";"19";"vdovec/vdova";0
"1916";2013;"M";"35-39";"OS";"19";"razvezan/a";3
"1917";2013;"M";"35-39";"SS";"63";"porocen/a";16
"1918";2013;"M";"35-39";"SS";"63";"samski/a";78
"1919";2013;"M";"35-39";"SS";"63";"vdovec/vdova";0
"1920";2013;"M";"35-39";"SS";"63";"razvezan/a";3
"1921";2013;"M";"35-39";"VS";"11";"porocen/a";16
"1922";2013;"M";"35-39";"VS";"11";"samski/a";78
"1923";2013;"M";"35-39";"VS";"11";"vdovec/vdova";0
"1924";2013;"M";"35-39";"VS";"11";"razvezan/a";3
"1925";2013;"M";"35-39";"neznano";"0";"porocen/a";16
"1926";2013;"M";"35-39";"neznano";"0";"samski/a";78
"1927";2013;"M";"35-39";"neznano";"0";"vdovec/vdova";0
"1928";2013;"M";"35-39";"neznano";"0";"razvezan/a";3
"1929";2013;"M";"40-44";"brez";"3";"razvezan/a";13
"1930";2013;"M";"40-44";"brez";"3";"porocen/a";39
"1931";2013;"M";"40-44";"brez";"3";"vdovec/vdova";1
"1932";2013;"M";"40-44";"brez";"3";"samski/a";80
"1933";2013;"M";"40-44";"OS";"51";"razvezan/a";13
"1934";2013;"M";"40-44";"OS";"51";"porocen/a";39
"1935";2013;"M";"40-44";"OS";"51";"vdovec/vdova";1
"1936";2013;"M";"40-44";"OS";"51";"samski/a";80
"1937";2013;"M";"40-44";"SS";"63";"razvezan/a";13
"1938";2013;"M";"40-44";"SS";"63";"porocen/a";39
"1939";2013;"M";"40-44";"SS";"63";"vdovec/vdova";1
"1940";2013;"M";"40-44";"SS";"63";"samski/a";80
"1941";2013;"M";"40-44";"VS";"16";"razvezan/a";13
"1942";2013;"M";"40-44";"VS";"16";"porocen/a";39
"1943";2013;"M";"40-44";"VS";"16";"vdovec/vdova";1
"1944";2013;"M";"40-44";"VS";"16";"samski/a";80
"1945";2013;"M";"40-44";"neznano";"0";"razvezan/a";13
"1946";2013;"M";"40-44";"neznano";"0";"porocen/a";39
"1947";2013;"M";"40-44";"neznano";"0";"vdovec/vdova";1
"1948";2013;"M";"40-44";"neznano";"0";"samski/a";80
"1949";2013;"M";"45-49";"brez";"8";"razvezan/a";32
"1950";2013;"M";"45-49";"brez";"8";"porocen/a";83
"1951";2013;"M";"45-49";"brez";"8";"vdovec/vdova";1
"1952";2013;"M";"45-49";"brez";"8";"samski/a";97
"1953";2013;"M";"45-49";"OS";"56";"razvezan/a";32
"1954";2013;"M";"45-49";"OS";"56";"porocen/a";83
"1955";2013;"M";"45-49";"OS";"56";"vdovec/vdova";1
"1956";2013;"M";"45-49";"OS";"56";"samski/a";97
"1957";2013;"M";"45-49";"SS";"131";"razvezan/a";32
"1958";2013;"M";"45-49";"SS";"131";"porocen/a";83
"1959";2013;"M";"45-49";"SS";"131";"vdovec/vdova";1
"1960";2013;"M";"45-49";"SS";"131";"samski/a";97
"1961";2013;"M";"45-49";"VS";"18";"razvezan/a";32
"1962";2013;"M";"45-49";"VS";"18";"porocen/a";83
"1963";2013;"M";"45-49";"VS";"18";"vdovec/vdova";1
"1964";2013;"M";"45-49";"VS";"18";"samski/a";97
"1965";2013;"M";"45-49";"neznano";"0";"razvezan/a";32
"1966";2013;"M";"45-49";"neznano";"0";"porocen/a";83
"1967";2013;"M";"45-49";"neznano";"0";"vdovec/vdova";1
"1968";2013;"M";"45-49";"neznano";"0";"samski/a";97
"1969";2013;"M";"50-54";"brez";"16";"porocen/a";169
"1970";2013;"M";"50-54";"brez";"16";"vdovec/vdova";6
"1971";2013;"M";"50-54";"brez";"16";"samski/a";153
"1972";2013;"M";"50-54";"brez";"16";"razvezan/a";68
"1973";2013;"M";"50-54";"OS";"110";"porocen/a";169
"1974";2013;"M";"50-54";"OS";"110";"vdovec/vdova";6
"1975";2013;"M";"50-54";"OS";"110";"samski/a";153
"1976";2013;"M";"50-54";"OS";"110";"razvezan/a";68
"1977";2013;"M";"50-54";"SS";"233";"porocen/a";169
"1978";2013;"M";"50-54";"SS";"233";"vdovec/vdova";6
"1979";2013;"M";"50-54";"SS";"233";"samski/a";153
"1980";2013;"M";"50-54";"SS";"233";"razvezan/a";68
"1981";2013;"M";"50-54";"VS";"37";"porocen/a";169
"1982";2013;"M";"50-54";"VS";"37";"vdovec/vdova";6
"1983";2013;"M";"50-54";"VS";"37";"samski/a";153
"1984";2013;"M";"50-54";"VS";"37";"razvezan/a";68
"1985";2013;"M";"50-54";"neznano";"0";"porocen/a";169
"1986";2013;"M";"50-54";"neznano";"0";"vdovec/vdova";6
"1987";2013;"M";"50-54";"neznano";"0";"samski/a";153
"1988";2013;"M";"50-54";"neznano";"0";"razvezan/a";68
"1989";2013;"M";"55-59";"brez";"45";"samski/a";228
"1990";2013;"M";"55-59";"brez";"45";"porocen/a";337
"1991";2013;"M";"55-59";"brez";"45";"vdovec/vdova";22
"1992";2013;"M";"55-59";"brez";"45";"razvezan/a";111
"1993";2013;"M";"55-59";"OS";"224";"samski/a";228
"1994";2013;"M";"55-59";"OS";"224";"porocen/a";337
"1995";2013;"M";"55-59";"OS";"224";"vdovec/vdova";22
"1996";2013;"M";"55-59";"OS";"224";"razvezan/a";111
"1997";2013;"M";"55-59";"SS";"383";"samski/a";228
"1998";2013;"M";"55-59";"SS";"383";"porocen/a";337
"1999";2013;"M";"55-59";"SS";"383";"vdovec/vdova";22
"2000";2013;"M";"55-59";"SS";"383";"razvezan/a";111
"2001";2013;"M";"55-59";"VS";"46";"samski/a";228
"2002";2013;"M";"55-59";"VS";"46";"porocen/a";337
"2003";2013;"M";"55-59";"VS";"46";"vdovec/vdova";22
"2004";2013;"M";"55-59";"VS";"46";"razvezan/a";111
"2005";2013;"M";"55-59";"neznano";"0";"samski/a";228
"2006";2013;"M";"55-59";"neznano";"0";"porocen/a";337
"2007";2013;"M";"55-59";"neznano";"0";"vdovec/vdova";22
"2008";2013;"M";"55-59";"neznano";"0";"razvezan/a";111
"2009";2013;"M";"60-64";"brez";"86";"porocen/a";550
"2010";2013;"M";"60-64";"brez";"86";"razvezan/a";144
"2011";2013;"M";"60-64";"brez";"86";"samski/a";191
"2012";2013;"M";"60-64";"brez";"86";"vdovec/vdova";52
"2013";2013;"M";"60-64";"OS";"257";"porocen/a";550
"2014";2013;"M";"60-64";"OS";"257";"razvezan/a";144
"2015";2013;"M";"60-64";"OS";"257";"samski/a";191
"2016";2013;"M";"60-64";"OS";"257";"vdovec/vdova";52
"2017";2013;"M";"60-64";"SS";"515";"porocen/a";550
"2018";2013;"M";"60-64";"SS";"515";"razvezan/a";144
"2019";2013;"M";"60-64";"SS";"515";"samski/a";191
"2020";2013;"M";"60-64";"SS";"515";"vdovec/vdova";52
"2021";2013;"M";"60-64";"VS";"79";"porocen/a";550
"2022";2013;"M";"60-64";"VS";"79";"razvezan/a";144
"2023";2013;"M";"60-64";"VS";"79";"samski/a";191
"2024";2013;"M";"60-64";"VS";"79";"vdovec/vdova";52
"2025";2013;"M";"60-64";"neznano";"0";"porocen/a";550
"2026";2013;"M";"60-64";"neznano";"0";"razvezan/a";144
"2027";2013;"M";"60-64";"neznano";"0";"samski/a";191
"2028";2013;"M";"60-64";"neznano";"0";"vdovec/vdova";52
"2029";2013;"M";"65-69";"brez";"99";"vdovec/vdova";89
"2030";2013;"M";"65-69";"brez";"99";"samski/a";119
"2031";2013;"M";"65-69";"brez";"99";"porocen/a";617
"2032";2013;"M";"65-69";"brez";"99";"razvezan/a";129
"2033";2013;"M";"65-69";"OS";"238";"vdovec/vdova";89
"2034";2013;"M";"65-69";"OS";"238";"samski/a";119
"2035";2013;"M";"65-69";"OS";"238";"porocen/a";617
"2036";2013;"M";"65-69";"OS";"238";"razvezan/a";129
"2037";2013;"M";"65-69";"SS";"522";"vdovec/vdova";89
"2038";2013;"M";"65-69";"SS";"522";"samski/a";119
"2039";2013;"M";"65-69";"SS";"522";"porocen/a";617
"2040";2013;"M";"65-69";"SS";"522";"razvezan/a";129
"2041";2013;"M";"65-69";"VS";"95";"vdovec/vdova";89
"2042";2013;"M";"65-69";"VS";"95";"samski/a";119
"2043";2013;"M";"65-69";"VS";"95";"porocen/a";617
"2044";2013;"M";"65-69";"VS";"95";"razvezan/a";129
"2045";2013;"M";"65-69";"neznano";"0";"vdovec/vdova";89
"2046";2013;"M";"65-69";"neznano";"0";"samski/a";119
"2047";2013;"M";"65-69";"neznano";"0";"porocen/a";617
"2048";2013;"M";"65-69";"neznano";"0";"razvezan/a";129
"2049";2013;"M";"70-74";"brez";"121";"porocen/a";800
"2050";2013;"M";"70-74";"brez";"121";"razvezan/a";104
"2051";2013;"M";"70-74";"brez";"121";"vdovec/vdova";171
"2052";2013;"M";"70-74";"brez";"121";"samski/a";111
"2053";2013;"M";"70-74";"OS";"277";"porocen/a";800
"2054";2013;"M";"70-74";"OS";"277";"razvezan/a";104
"2055";2013;"M";"70-74";"OS";"277";"vdovec/vdova";171
"2056";2013;"M";"70-74";"OS";"277";"samski/a";111
"2057";2013;"M";"70-74";"SS";"676";"porocen/a";800
"2058";2013;"M";"70-74";"SS";"676";"razvezan/a";104
"2059";2013;"M";"70-74";"SS";"676";"vdovec/vdova";171
"2060";2013;"M";"70-74";"SS";"676";"samski/a";111
"2061";2013;"M";"70-74";"VS";"112";"porocen/a";800
"2062";2013;"M";"70-74";"VS";"112";"razvezan/a";104
"2063";2013;"M";"70-74";"VS";"112";"vdovec/vdova";171
"2064";2013;"M";"70-74";"VS";"112";"samski/a";111
"2065";2013;"M";"70-74";"neznano";"0";"porocen/a";800
"2066";2013;"M";"70-74";"neznano";"0";"razvezan/a";104
"2067";2013;"M";"70-74";"neznano";"0";"vdovec/vdova";171
"2068";2013;"M";"70-74";"neznano";"0";"samski/a";111
"2069";2013;"M";"75-79";"brez";"199";"porocen/a";986
"2070";2013;"M";"75-79";"brez";"199";"razvezan/a";80
"2071";2013;"M";"75-79";"brez";"199";"samski/a";115
"2072";2013;"M";"75-79";"brez";"199";"vdovec/vdova";274
"2073";2013;"M";"75-79";"OS";"328";"porocen/a";986
"2074";2013;"M";"75-79";"OS";"328";"razvezan/a";80
"2075";2013;"M";"75-79";"OS";"328";"samski/a";115
"2076";2013;"M";"75-79";"OS";"328";"vdovec/vdova";274
"2077";2013;"M";"75-79";"SS";"785";"porocen/a";986
"2078";2013;"M";"75-79";"SS";"785";"razvezan/a";80
"2079";2013;"M";"75-79";"SS";"785";"samski/a";115
"2080";2013;"M";"75-79";"SS";"785";"vdovec/vdova";274
"2081";2013;"M";"75-79";"VS";"143";"porocen/a";986
"2082";2013;"M";"75-79";"VS";"143";"razvezan/a";80
"2083";2013;"M";"75-79";"VS";"143";"samski/a";115
"2084";2013;"M";"75-79";"VS";"143";"vdovec/vdova";274
"2085";2013;"M";"75-79";"neznano";"0";"porocen/a";986
"2086";2013;"M";"75-79";"neznano";"0";"razvezan/a";80
"2087";2013;"M";"75-79";"neznano";"0";"samski/a";115
"2088";2013;"M";"75-79";"neznano";"0";"vdovec/vdova";274
"2089";2013;"M";"80-84";"brez";"290";"porocen/a";1039
"2090";2013;"M";"80-84";"brez";"290";"vdovec/vdova";468
"2091";2013;"M";"80-84";"brez";"290";"samski/a";90
"2092";2013;"M";"80-84";"brez";"290";"razvezan/a";62
"2093";2013;"M";"80-84";"OS";"377";"porocen/a";1039
"2094";2013;"M";"80-84";"OS";"377";"vdovec/vdova";468
"2095";2013;"M";"80-84";"OS";"377";"samski/a";90
"2096";2013;"M";"80-84";"OS";"377";"razvezan/a";62
"2097";2013;"M";"80-84";"SS";"816";"porocen/a";1039
"2098";2013;"M";"80-84";"SS";"816";"vdovec/vdova";468
"2099";2013;"M";"80-84";"SS";"816";"samski/a";90
"2100";2013;"M";"80-84";"SS";"816";"razvezan/a";62
"2101";2013;"M";"80-84";"VS";"176";"porocen/a";1039
"2102";2013;"M";"80-84";"VS";"176";"vdovec/vdova";468
"2103";2013;"M";"80-84";"VS";"176";"samski/a";90
"2104";2013;"M";"80-84";"VS";"176";"razvezan/a";62
"2105";2013;"M";"80-84";"neznano";"0";"porocen/a";1039
"2106";2013;"M";"80-84";"neznano";"0";"vdovec/vdova";468
"2107";2013;"M";"80-84";"neznano";"0";"samski/a";90
"2108";2013;"M";"80-84";"neznano";"0";"razvezan/a";62
"2109";2013;"M";"85+";"brez";"221";"porocen/a";795
"2110";2013;"M";"85+";"brez";"221";"samski/a";53
"2111";2013;"M";"85+";"brez";"221";"vdovec/vdova";700
"2112";2013;"M";"85+";"brez";"221";"razvezan/a";48
"2113";2013;"M";"85+";"OS";"421";"porocen/a";795
"2114";2013;"M";"85+";"OS";"421";"samski/a";53
"2115";2013;"M";"85+";"OS";"421";"vdovec/vdova";700
"2116";2013;"M";"85+";"OS";"421";"razvezan/a";48
"2117";2013;"M";"85+";"SS";"687";"porocen/a";795
"2118";2013;"M";"85+";"SS";"687";"samski/a";53
"2119";2013;"M";"85+";"SS";"687";"vdovec/vdova";700
"2120";2013;"M";"85+";"SS";"687";"razvezan/a";48
"2121";2013;"M";"85+";"VS";"267";"porocen/a";795
"2122";2013;"M";"85+";"VS";"267";"samski/a";53
"2123";2013;"M";"85+";"VS";"267";"vdovec/vdova";700
"2124";2013;"M";"85+";"VS";"267";"razvezan/a";48
"2125";2013;"M";"85+";"neznano";"0";"porocen/a";795
"2126";2013;"M";"85+";"neznano";"0";"samski/a";53
"2127";2013;"M";"85+";"neznano";"0";"vdovec/vdova";700
"2128";2013;"M";"85+";"neznano";"0";"razvezan/a";48
"2129";2013;"Z";"0-15";"ni.podatka";"ni.podatka";"samski/a";41
"2130";2013;"Z";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"2131";2013;"Z";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"2132";2013;"Z";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"2133";2013;"Z";"15-19";"brez";"0";"vdovec/vdova";0
"2134";2013;"Z";"15-19";"brez";"0";"porocen/a";0
"2135";2013;"Z";"15-19";"brez";"0";"samski/a";7
"2136";2013;"Z";"15-19";"brez";"0";"razvezan/a";0
"2137";2013;"Z";"15-19";"OS";"4";"vdovec/vdova";0
"2138";2013;"Z";"15-19";"OS";"4";"porocen/a";0
"2139";2013;"Z";"15-19";"OS";"4";"samski/a";7
"2140";2013;"Z";"15-19";"OS";"4";"razvezan/a";0
"2141";2013;"Z";"15-19";"SS";"3";"vdovec/vdova";0
"2142";2013;"Z";"15-19";"SS";"3";"porocen/a";0
"2143";2013;"Z";"15-19";"SS";"3";"samski/a";7
"2144";2013;"Z";"15-19";"SS";"3";"razvezan/a";0
"2145";2013;"Z";"15-19";"VS";"0";"vdovec/vdova";0
"2146";2013;"Z";"15-19";"VS";"0";"porocen/a";0
"2147";2013;"Z";"15-19";"VS";"0";"samski/a";7
"2148";2013;"Z";"15-19";"VS";"0";"razvezan/a";0
"2149";2013;"Z";"15-19";"neznano";"0";"vdovec/vdova";0
"2150";2013;"Z";"15-19";"neznano";"0";"porocen/a";0
"2151";2013;"Z";"15-19";"neznano";"0";"samski/a";7
"2152";2013;"Z";"15-19";"neznano";"0";"razvezan/a";0
"2153";2013;"Z";"20-24";"brez";"0";"porocen/a";1
"2154";2013;"Z";"20-24";"brez";"0";"samski/a";11
"2155";2013;"Z";"20-24";"brez";"0";"razvezan/a";0
"2156";2013;"Z";"20-24";"brez";"0";"vdovec/vdova";0
"2157";2013;"Z";"20-24";"OS";"2";"porocen/a";1
"2158";2013;"Z";"20-24";"OS";"2";"samski/a";11
"2159";2013;"Z";"20-24";"OS";"2";"razvezan/a";0
"2160";2013;"Z";"20-24";"OS";"2";"vdovec/vdova";0
"2161";2013;"Z";"20-24";"SS";"10";"porocen/a";1
"2162";2013;"Z";"20-24";"SS";"10";"samski/a";11
"2163";2013;"Z";"20-24";"SS";"10";"razvezan/a";0
"2164";2013;"Z";"20-24";"SS";"10";"vdovec/vdova";0
"2165";2013;"Z";"20-24";"VS";"0";"porocen/a";1
"2166";2013;"Z";"20-24";"VS";"0";"samski/a";11
"2167";2013;"Z";"20-24";"VS";"0";"razvezan/a";0
"2168";2013;"Z";"20-24";"VS";"0";"vdovec/vdova";0
"2169";2013;"Z";"20-24";"neznano";"0";"porocen/a";1
"2170";2013;"Z";"20-24";"neznano";"0";"samski/a";11
"2171";2013;"Z";"20-24";"neznano";"0";"razvezan/a";0
"2172";2013;"Z";"20-24";"neznano";"0";"vdovec/vdova";0
"2173";2013;"Z";"25-29";"brez";"0";"porocen/a";1
"2174";2013;"Z";"25-29";"brez";"0";"samski/a";13
"2175";2013;"Z";"25-29";"brez";"0";"vdovec/vdova";0
"2176";2013;"Z";"25-29";"brez";"0";"razvezan/a";0
"2177";2013;"Z";"25-29";"OS";"1";"porocen/a";1
"2178";2013;"Z";"25-29";"OS";"1";"samski/a";13
"2179";2013;"Z";"25-29";"OS";"1";"vdovec/vdova";0
"2180";2013;"Z";"25-29";"OS";"1";"razvezan/a";0
"2181";2013;"Z";"25-29";"SS";"10";"porocen/a";1
"2182";2013;"Z";"25-29";"SS";"10";"samski/a";13
"2183";2013;"Z";"25-29";"SS";"10";"vdovec/vdova";0
"2184";2013;"Z";"25-29";"SS";"10";"razvezan/a";0
"2185";2013;"Z";"25-29";"VS";"3";"porocen/a";1
"2186";2013;"Z";"25-29";"VS";"3";"samski/a";13
"2187";2013;"Z";"25-29";"VS";"3";"vdovec/vdova";0
"2188";2013;"Z";"25-29";"VS";"3";"razvezan/a";0
"2189";2013;"Z";"25-29";"neznano";"0";"porocen/a";1
"2190";2013;"Z";"25-29";"neznano";"0";"samski/a";13
"2191";2013;"Z";"25-29";"neznano";"0";"vdovec/vdova";0
"2192";2013;"Z";"25-29";"neznano";"0";"razvezan/a";0
"2193";2013;"Z";"30-34";"brez";"1";"razvezan/a";1
"2194";2013;"Z";"30-34";"brez";"1";"vdovec/vdova";0
"2195";2013;"Z";"30-34";"brez";"1";"samski/a";15
"2196";2013;"Z";"30-34";"brez";"1";"porocen/a";6
"2197";2013;"Z";"30-34";"OS";"3";"razvezan/a";1
"2198";2013;"Z";"30-34";"OS";"3";"vdovec/vdova";0
"2199";2013;"Z";"30-34";"OS";"3";"samski/a";15
